Sale_ID,Date,Customer_ID,Age,Gender,Location,Join_Date,Product_ID,Product_Name,Category,Brand,Price,Quantity,Sale_Price,Channel
4542,2023-07-24,2699,55,Male,Philadelphia,2023-07-12,107,Dress,Clothing,Brand B,65.0,1,65.0,In-Store
3479,2023-07-24,2541,20,Female,Philadelphia,2023-05-06,120,Cap,Accessories,Brand E,15.0,2,30.0,Online
2250,2023-07-24,2356,20,Female,Houston,2021-12-28,102,Jeans,Clothing,Brand B,75.0,1,75.0,Online
4518,2023-07-24,2694,33,Male,Los Angeles,2022-02-27,115,Blazer,Outerwear,Brand A,130.0,1,130.0,Online
267,2023-07-25,2051,34,Male,San Diego,2022-04-30,113,Coat,Outerwear,Brand D,180.0,1,180.0,Online
3637,2023-07-25,2559,18,Female,San Diego,2021-09-19,106,Shirt,Clothing,Brand A,40.0,1,40.0,Online
1489,2023-07-25,2252,62,Female,San Diego,2022-03-10,101,T-shirt,Clothing,Brand A,25.0,2,50.0,In-Store
2060,2023-07-25,2325,18,Male,Miami,2023-06-29,106,Shirt,Clothing,Brand A,40.0,3,120.0,Online
3173,2023-07-25,2495,34,Female,Los Angeles,2023-02-25,117,Scarf,Accessories,Brand E,18.0,1,18.0,Online
693,2023-07-25,2115,21,Male,San Diego,2021-04-30,101,T-shirt,Clothing,Brand A,25.0,2,50.0,Online
2243,2023-07-25,2355,54,Male,New York,2021-03-10,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
3038,2023-07-26,2469,56,Male,San Diego,2021-07-06,110,Boots,Footwear,Brand D,110.0,1,110.0,In-Store
1289,2023-07-26,2219,37,Female,Los Angeles,2022-10-08,119,Sunglasses,Accessories,Brand C,45.0,1,45.0,Online
3199,2023-07-26,2500,25,Male,Phoenix,2021-01-13,116,Belt,Accessories,Brand A,20.0,2,40.0,Online
4748,2023-07-26,2725,22,Male,Houston,2023-03-04,106,Shirt,Clothing,Brand A,40.0,1,40.0,Online
507,2023-07-26,2090,58,Male,San Antonio,2022-07-15,107,Dress,Clothing,Brand B,65.0,1,65.0,Online
1465,2023-07-27,2247,51,Female,San Diego,2022-05-11,102,Jeans,Clothing,Brand B,75.0,2,150.0,Online
694,2023-07-27,2115,21,Male,San Diego,2021-04-30,102,Jeans,Clothing,Brand B,75.0,3,225.0,In-Store
3519,2023-07-27,2545,37,Male,New York,2022-07-05,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
117,2023-07-27,2028,34,Female,Philadelphia,2021-10-31,115,Blazer,Outerwear,Brand A,130.0,1,130.0,In-Store
627,2023-07-27,2108,25,Male,New York,2022-05-04,105,Hat,Accessories,Brand E,22.5,2,45.0,In-Store
4409,2023-07-27,2675,23,Female,Chicago,2023-07-05,102,Jeans,Clothing,Brand B,75.0,1,75.0,Online
3053,2023-07-27,2471,64,Female,Chicago,2023-04-04,110,Boots,Footwear,Brand D,110.0,1,110.0,In-Store
4485,2023-07-27,2687,47,Male,San Antonio,2021-04-14,102,Jeans,Clothing,Brand B,75.0,1,75.0,In-Store
920,2023-07-27,2161,33,Male,Philadelphia,2022-09-13,113,Coat,Outerwear,Brand D,180.0,1,180.0,Online
2326,2023-07-27,2364,33,Female,San Antonio,2023-03-11,120,Cap,Accessories,Brand E,15.0,1,15.0,Online
4543,2023-07-27,2699,55,Male,Philadelphia,2023-07-12,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
1278,2023-07-27,2217,31,Female,San Diego,2022-07-31,113,Coat,Outerwear,Brand D,180.0,1,180.0,Online
1161,2023-07-27,2194,40,Male,New York,2022-03-28,102,Jeans,Clothing,Brand B,75.0,2,150.0,In-Store
4942,2023-07-27,2747,65,Male,San Antonio,2021-04-20,115,Blazer,Outerwear,Brand A,130.0,1,130.0,In-Store
1379,2023-07-27,2232,50,Female,San Diego,2023-01-12,115,Blazer,Outerwear,Brand A,130.0,1,130.0,In-Store
653,2023-07-28,2110,45,Female,San Antonio,2021-02-14,103,Sneakers,Footwear,Brand C,30.0,1,30.0,In-Store
3193,2023-07-28,2499,41,Male,Houston,2022-02-25,109,Shorts,Clothing,Brand E,30.0,1,30.0,In-Store
3999,2023-07-28,2615,20,Male,New York,2023-05-06,101,T-shirt,Clothing,Brand A,25.0,1,25.0,Online
3157,2023-07-28,2493,58,Female,Miami,2022-09-02,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
3979,2023-07-28,2611,41,Male,Houston,2023-05-26,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
1915,2023-07-28,2306,35,Male,Chicago,2023-07-12,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
325,2023-07-28,2068,37,Female,San Diego,2022-01-22,113,Coat,Outerwear,Brand D,180.0,2,360.0,In-Store
1409,2023-07-29,2236,21,Male,Houston,2022-10-24,103,Sneakers,Footwear,Brand C,30.0,2,60.0,Online
138,2023-07-29,2033,49,Male,New York,2021-03-16,113,Coat,Outerwear,Brand D,180.0,2,360.0,In-Store
759,2023-07-29,2128,19,Male,Chicago,2022-06-21,116,Belt,Accessories,Brand A,20.0,1,20.0,Online
1706,2023-07-29,2282,26,Male,Los Angeles,2021-10-23,106,Shirt,Clothing,Brand A,40.0,2,80.0,Online
4299,2023-07-29,2661,23,Female,Philadelphia,2023-03-16,117,Scarf,Accessories,Brand E,18.0,2,36.0,In-Store
2893,2023-07-30,2442,51,Female,Houston,2021-04-06,101,T-shirt,Clothing,Brand A,25.0,1,25.0,Online
3681,2023-07-30,2564,22,Male,Phoenix,2023-03-18,119,Sunglasses,Accessories,Brand C,45.0,2,90.0,In-Store
4642,2023-07-30,2713,24,Female,New York,2021-06-30,105,Hat,Accessories,Brand E,22.5,2,45.0,Online
1691,2023-07-30,2279,21,Female,Houston,2021-04-14,109,Shorts,Clothing,Brand E,30.0,1,30.0,Online
4884,2023-07-30,2740,57,Male,Dallas,2022-06-25,111,Sandals,Footwear,Brand E,35.0,1,35.0,Online
586,2023-07-30,2101,41,Female,Phoenix,2021-06-14,114,Parka,Outerwear,Brand B,150.0,1,150.0,In-Store
1562,2023-07-30,2263,30,Male,San Diego,2021-01-05,114,Parka,Outerwear,Brand B,150.0,1,150.0,In-Store
4510,2023-07-31,2693,42,Female,Los Angeles,2021-12-16,115,Blazer,Outerwear,Brand A,130.0,2,260.0,In-Store
3682,2023-07-31,2564,22,Male,Phoenix,2023-03-18,102,Jeans,Clothing,Brand B,75.0,3,225.0,Online
3702,2023-07-31,2567,26,Male,Miami,2023-05-30,106,Shirt,Clothing,Brand A,40.0,1,40.0,Online
2009,2023-07-31,2320,54,Female,Phoenix,2022-02-04,111,Sandals,Footwear,Brand E,35.0,1,35.0,In-Store
5307,2023-07-31,2800,42,Male,San Antonio,2022-09-23,107,Dress,Clothing,Brand B,65.0,1,65.0,In-Store
781,2023-07-31,2131,40,Female,Houston,2022-10-22,104,Jacket,Outerwear,Brand D,120.0,1,120.0,In-Store
965,2023-07-31,2168,40,Male,Phoenix,2022-02-06,108,Hoodie,Clothing,Brand C,55.0,1,55.0,In-Store
2919,2023-07-31,2446,49,Female,Phoenix,2021-09-20,112,Running Shoes,Footwear,Brand C,85.0,2,170.0,In-Store
1028,2023-07-31,2176,39,Male,San Diego,2023-05-29,104,Jacket,Outerwear,Brand D,120.0,1,120.0,Online
2571,2023-08-01,2398,19,Male,San Antonio,2022-10-18,116,Belt,Accessories,Brand A,20.0,3,60.0,Online
1903,2023-08-01,2305,55,Female,New York,2021-03-18,102,Jeans,Clothing,Brand B,75.0,1,75.0,In-Store
2496,2023-08-01,2387,40,Female,Phoenix,2023-04-11,116,Belt,Accessories,Brand A,20.0,1,20.0,In-Store
1533,2023-08-01,2257,22,Female,Philadelphia,2021-01-31,119,Sunglasses,Accessories,Brand C,45.0,1,45.0,Online
872,2023-08-01,2152,48,Male,Philadelphia,2022-10-17,101,T-shirt,Clothing,Brand A,25.0,2,50.0,In-Store
200,2023-08-01,2042,22,Female,Dallas,2022-03-23,102,Jeans,Clothing,Brand B,75.0,2,150.0,Online
3839,2023-08-01,2588,36,Female,Los Angeles,2021-11-09,114,Parka,Outerwear,Brand B,150.0,2,300.0,Online
1129,2023-08-02,2192,24,Female,Los Angeles,2023-03-29,101,T-shirt,Clothing,Brand A,25.0,2,50.0,Online
1755,2023-08-02,2289,45,Male,Los Angeles,2021-07-31,112,Running Shoes,Footwear,Brand C,85.0,1,85.0,In-Store
5070,2023-08-03,2767,41,Male,Chicago,2022-08-05,115,Blazer,Outerwear,Brand A,130.0,2,260.0,Online
3938,2023-08-03,2604,26,Female,New York,2023-07-03,103,Sneakers,Footwear,Brand C,30.0,1,30.0,In-Store
1480,2023-08-03,2251,31,Male,Philadelphia,2023-07-24,113,Coat,Outerwear,Brand D,180.0,1,180.0,Online
553,2023-08-03,2097,56,Male,Phoenix,2021-05-03,110,Boots,Footwear,Brand D,110.0,1,110.0,In-Store
5232,2023-08-03,2789,26,Female,San Antonio,2021-06-04,108,Hoodie,Clothing,Brand C,55.0,1,55.0,In-Store
4790,2023-08-03,2729,20,Male,Dallas,2022-04-21,118,Bag,Accessories,Brand B,60.0,2,120.0,Online
3013,2023-08-03,2462,58,Male,New York,2022-10-05,114,Parka,Outerwear,Brand B,150.0,2,300.0,In-Store
2738,2023-08-03,2415,21,Female,Phoenix,2023-06-10,120,Cap,Accessories,Brand E,15.0,1,15.0,Online
2061,2023-08-04,2325,18,Male,Miami,2023-06-29,109,Shorts,Clothing,Brand E,30.0,1,30.0,Online
4164,2023-08-04,2639,22,Male,Chicago,2022-09-27,117,Scarf,Accessories,Brand E,18.0,1,18.0,Online
4749,2023-08-04,2725,22,Male,Houston,2023-03-04,107,Dress,Clothing,Brand B,65.0,1,65.0,Online
3662,2023-08-04,2562,20,Male,New York,2021-09-10,111,Sandals,Footwear,Brand E,35.0,2,70.0,Online
4136,2023-08-04,2635,52,Female,Philadelphia,2021-11-14,102,Jeans,Clothing,Brand B,75.0,2,150.0,In-Store
4665,2023-08-04,2716,20,Male,New York,2023-03-11,106,Shirt,Clothing,Brand A,40.0,3,120.0,In-Store
4303,2023-08-05,2662,20,Female,Miami,2022-01-21,117,Scarf,Accessories,Brand E,18.0,1,18.0,Online
4343,2023-08-05,2667,37,Female,Dallas,2022-06-10,110,Boots,Footwear,Brand D,110.0,2,220.0,Online
3440,2023-08-05,2534,26,Male,San Antonio,2023-01-14,117,Scarf,Accessories,Brand E,18.0,1,18.0,Online
3826,2023-08-05,2587,46,Female,Philadelphia,2021-05-03,116,Belt,Accessories,Brand A,20.0,1,20.0,In-Store
3158,2023-08-05,2493,58,Female,Miami,2022-09-02,107,Dress,Clothing,Brand B,65.0,1,65.0,In-Store
508,2023-08-05,2090,58,Male,San Antonio,2022-07-15,106,Shirt,Clothing,Brand A,40.0,2,80.0,In-Store
921,2023-08-05,2161,33,Male,Philadelphia,2022-09-13,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
2920,2023-08-05,2446,49,Female,Phoenix,2021-09-20,106,Shirt,Clothing,Brand A,40.0,2,80.0,In-Store
4628,2023-08-06,2712,21,Male,Dallas,2021-06-23,105,Hat,Accessories,Brand E,22.5,1,22.5,Online
891,2023-08-06,2154,63,Male,Dallas,2021-07-06,112,Running Shoes,Footwear,Brand C,85.0,1,85.0,Online
4165,2023-08-06,2639,22,Male,Chicago,2022-09-27,109,Shorts,Clothing,Brand E,30.0,2,60.0,Online
4859,2023-08-06,2737,20,Male,Philadelphia,2023-04-17,107,Dress,Clothing,Brand B,65.0,2,130.0,Online
3181,2023-08-06,2496,23,Female,Chicago,2021-04-22,118,Bag,Accessories,Brand B,60.0,1,60.0,Online
59,2023-08-06,2020,21,Female,San Diego,2023-03-08,117,Scarf,Accessories,Brand E,18.0,2,36.0,Online
4017,2023-08-07,2616,54,Male,Houston,2021-09-04,102,Jeans,Clothing,Brand B,75.0,1,75.0,In-Store
4607,2023-08-07,2708,28,Male,Phoenix,2021-12-24,116,Belt,Accessories,Brand A,20.0,2,40.0,Online
3939,2023-08-07,2604,26,Female,New York,2023-07-03,117,Scarf,Accessories,Brand E,18.0,1,18.0,Online
4066,2023-08-07,2623,24,Male,Philadelphia,2021-12-29,103,Sneakers,Footwear,Brand C,30.0,1,30.0,Online
2554,2023-08-07,2396,19,Female,Houston,2022-05-12,108,Hoodie,Clothing,Brand C,55.0,1,55.0,Online
3034,2023-08-08,2467,23,Male,New York,2021-11-18,103,Sneakers,Footwear,Brand C,30.0,1,30.0,Online
3100,2023-08-08,2482,52,Male,Chicago,2022-03-27,111,Sandals,Footwear,Brand E,35.0,3,105.0,In-Store
2824,2023-08-08,2430,51,Female,New York,2021-01-08,114,Parka,Outerwear,Brand B,150.0,1,150.0,In-Store
1549,2023-08-08,2258,38,Female,Miami,2021-03-15,113,Coat,Outerwear,Brand D,180.0,1,180.0,Online
4420,2023-08-08,2677,40,Male,Los Angeles,2023-06-22,120,Cap,Accessories,Brand E,15.0,2,30.0,In-Store
3621,2023-08-08,2557,23,Female,San Diego,2023-03-19,116,Belt,Accessories,Brand A,20.0,1,20.0,In-Store
5087,2023-08-08,2768,50,Female,Chicago,2022-01-15,115,Blazer,Outerwear,Brand A,130.0,1,130.0,In-Store
60,2023-08-09,2020,21,Female,San Diego,2023-03-08,109,Shorts,Clothing,Brand E,30.0,1,30.0,Online
2196,2023-08-09,2344,51,Male,New York,2021-12-18,114,Parka,Outerwear,Brand B,150.0,1,150.0,In-Store
4152,2023-08-09,2638,36,Male,Philadelphia,2021-06-03,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
2989,2023-08-09,2457,47,Female,Miami,2022-02-03,103,Sneakers,Footwear,Brand C,30.0,1,30.0,Online
2634,2023-08-10,2407,21,Male,San Antonio,2023-03-15,120,Cap,Accessories,Brand E,15.0,2,30.0,Online
1729,2023-08-10,2286,43,Female,Phoenix,2022-03-11,115,Blazer,Outerwear,Brand A,130.0,1,130.0,In-Store
1707,2023-08-10,2282,26,Male,Los Angeles,2021-10-23,118,Bag,Accessories,Brand B,60.0,2,120.0,Online
3194,2023-08-10,2499,41,Male,Houston,2022-02-25,102,Jeans,Clothing,Brand B,75.0,1,75.0,In-Store
2555,2023-08-10,2396,19,Female,Houston,2022-05-12,109,Shorts,Clothing,Brand E,30.0,2,60.0,Online
1011,2023-08-10,2174,51,Male,Philadelphia,2023-07-28,101,T-shirt,Clothing,Brand A,25.0,2,50.0,In-Store
2084,2023-08-10,2328,33,Male,Miami,2022-09-12,113,Coat,Outerwear,Brand D,180.0,1,180.0,Online
3783,2023-08-10,2581,20,Female,Los Angeles,2022-09-03,108,Hoodie,Clothing,Brand C,55.0,1,55.0,In-Store
214,2023-08-11,2044,18,Male,Miami,2021-05-25,107,Dress,Clothing,Brand B,65.0,1,65.0,Online
5279,2023-08-11,2795,38,Female,San Antonio,2021-04-25,104,Jacket,Outerwear,Brand D,120.0,1,120.0,Online
1420,2023-08-11,2237,41,Female,Philadelphia,2022-06-05,113,Coat,Outerwear,Brand D,180.0,1,180.0,Online
960,2023-08-11,2167,25,Female,Phoenix,2022-09-25,109,Shorts,Clothing,Brand E,30.0,2,60.0,Online
509,2023-08-11,2090,58,Male,San Antonio,2022-07-15,106,Shirt,Clothing,Brand A,40.0,1,40.0,In-Store
42,2023-08-11,2014,38,Female,Phoenix,2021-05-29,114,Parka,Outerwear,Brand B,150.0,1,150.0,Online
5163,2023-08-12,2783,20,Female,Miami,2021-05-24,101,T-shirt,Clothing,Brand A,25.0,1,25.0,Online
4000,2023-08-12,2615,20,Male,New York,2023-05-06,109,Shorts,Clothing,Brand E,30.0,1,30.0,Online
3068,2023-08-13,2473,18,Male,San Diego,2022-05-13,106,Shirt,Clothing,Brand A,40.0,1,40.0,Online
2540,2023-08-13,2393,39,Male,Los Angeles,2022-05-08,114,Parka,Outerwear,Brand B,150.0,1,150.0,Online
5071,2023-08-13,2767,41,Male,Chicago,2022-08-05,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
975,2023-08-13,2169,39,Male,San Antonio,2021-06-12,112,Running Shoes,Footwear,Brand C,85.0,1,85.0,Online
2174,2023-08-13,2342,21,Male,Los Angeles,2021-08-07,117,Scarf,Accessories,Brand E,18.0,2,36.0,Online
4938,2023-08-13,2746,40,Male,Dallas,2021-12-14,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
1481,2023-08-14,2251,31,Male,Philadelphia,2023-07-24,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
3855,2023-08-14,2590,32,Female,Phoenix,2023-03-16,114,Parka,Outerwear,Brand B,150.0,1,150.0,In-Store
3345,2023-08-14,2519,47,Male,Houston,2021-06-27,114,Parka,Outerwear,Brand B,150.0,1,150.0,In-Store
5023,2023-08-14,2761,22,Female,Dallas,2022-07-10,112,Running Shoes,Footwear,Brand C,85.0,2,170.0,Online
1968,2023-08-14,2314,48,Male,Houston,2021-05-11,101,T-shirt,Clothing,Brand A,25.0,1,25.0,In-Store
3548,2023-08-14,2548,26,Female,Los Angeles,2021-04-15,119,Sunglasses,Accessories,Brand C,45.0,2,90.0,In-Store
3599,2023-08-14,2553,22,Male,Chicago,2022-08-23,109,Shorts,Clothing,Brand E,30.0,2,60.0,In-Store
3622,2023-08-15,2557,23,Female,San Diego,2023-03-19,109,Shorts,Clothing,Brand E,30.0,1,30.0,Online
3283,2023-08-15,2514,28,Female,Houston,2022-11-04,120,Cap,Accessories,Brand E,15.0,2,30.0,Online
3884,2023-08-15,2595,36,Female,New York,2022-05-04,114,Parka,Outerwear,Brand B,150.0,1,150.0,Online
3724,2023-08-15,2570,39,Female,Philadelphia,2023-06-15,113,Coat,Outerwear,Brand D,180.0,1,180.0,Online
2389,2023-08-15,2370,18,Male,Dallas,2021-03-18,110,Boots,Footwear,Brand D,110.0,1,110.0,Online
3014,2023-08-16,2462,58,Male,New York,2022-10-05,112,Running Shoes,Footwear,Brand C,85.0,2,170.0,In-Store
961,2023-08-16,2167,25,Female,Phoenix,2022-09-25,111,Sandals,Footwear,Brand E,35.0,1,35.0,Online
3549,2023-08-16,2548,26,Female,Los Angeles,2021-04-15,105,Hat,Accessories,Brand E,22.5,3,67.5,Online
2347,2023-08-16,2367,19,Female,San Diego,2021-06-02,105,Hat,Accessories,Brand E,22.5,2,45.0,Online
2482,2023-08-16,2381,47,Female,New York,2023-07-09,109,Shorts,Clothing,Brand E,30.0,1,30.0,In-Store
3577,2023-08-16,2551,21,Female,San Antonio,2021-10-14,105,Hat,Accessories,Brand E,22.5,2,45.0,Online
287,2023-08-16,2054,37,Male,Phoenix,2023-06-07,104,Jacket,Outerwear,Brand D,120.0,1,120.0,In-Store
2513,2023-08-16,2390,26,Male,San Diego,2021-08-27,109,Shorts,Clothing,Brand E,30.0,1,30.0,Online
5072,2023-08-16,2767,41,Male,Chicago,2022-08-05,114,Parka,Outerwear,Brand B,150.0,1,150.0,Online
4304,2023-08-16,2662,20,Female,Miami,2022-01-21,102,Jeans,Clothing,Brand B,75.0,2,150.0,Online
2240,2023-08-16,2353,24,Female,Dallas,2021-10-07,120,Cap,Accessories,Brand E,15.0,1,15.0,Online
3480,2023-08-16,2541,20,Female,Philadelphia,2023-05-06,108,Hoodie,Clothing,Brand C,55.0,3,165.0,Online
3980,2023-08-16,2611,41,Male,Houston,2023-05-26,113,Coat,Outerwear,Brand D,180.0,1,180.0,Online
4240,2023-08-17,2652,21,Male,Philadelphia,2022-10-19,111,Sandals,Footwear,Brand E,35.0,1,35.0,Online
4229,2023-08-17,2651,20,Female,Miami,2022-03-04,107,Dress,Clothing,Brand B,65.0,1,65.0,In-Store
1933,2023-08-17,2307,52,Female,Dallas,2022-12-16,101,T-shirt,Clothing,Brand A,25.0,1,25.0,In-Store
3358,2023-08-17,2522,18,Female,San Diego,2023-06-29,101,T-shirt,Clothing,Brand A,25.0,2,50.0,Online
5164,2023-08-17,2783,20,Female,Miami,2021-05-24,105,Hat,Accessories,Brand E,22.5,2,45.0,In-Store
4037,2023-08-17,2618,21,Male,Houston,2021-01-08,108,Hoodie,Clothing,Brand C,55.0,2,110.0,Online
2406,2023-08-17,2371,22,Female,San Diego,2023-02-16,120,Cap,Accessories,Brand E,15.0,1,15.0,Online
4915,2023-08-17,2744,26,Male,Philadelphia,2023-03-22,118,Bag,Accessories,Brand B,60.0,1,60.0,Online
4843,2023-08-17,2736,21,Male,Los Angeles,2021-06-17,101,T-shirt,Clothing,Brand A,25.0,1,25.0,Online
2593,2023-08-18,2400,24,Male,New York,2023-07-31,106,Shirt,Clothing,Brand A,40.0,3,120.0,Online
684,2023-08-18,2114,24,Male,Dallas,2023-03-10,106,Shirt,Clothing,Brand A,40.0,1,40.0,Online
5073,2023-08-19,2767,41,Male,Chicago,2022-08-05,114,Parka,Outerwear,Brand B,150.0,2,300.0,Online
4735,2023-08-19,2724,36,Male,Houston,2022-05-27,114,Parka,Outerwear,Brand B,150.0,1,150.0,Online
2921,2023-08-19,2446,49,Female,Phoenix,2021-09-20,102,Jeans,Clothing,Brand B,75.0,2,150.0,In-Store
1612,2023-08-19,2271,26,Male,Philadelphia,2021-09-27,109,Shorts,Clothing,Brand E,30.0,2,60.0,Online
2390,2023-08-19,2370,18,Male,Dallas,2021-03-18,107,Dress,Clothing,Brand B,65.0,1,65.0,Online
20,2023-08-19,2011,22,Female,Chicago,2021-01-18,105,Hat,Accessories,Brand E,22.5,1,22.5,Online
4776,2023-08-19,2728,20,Female,Houston,2023-03-06,103,Sneakers,Footwear,Brand C,30.0,1,30.0,In-Store
2963,2023-08-19,2452,23,Male,Philadelphia,2021-07-28,105,Hat,Accessories,Brand E,22.5,3,67.5,Online
361,2023-08-19,2071,32,Female,Miami,2022-08-31,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
3520,2023-08-20,2545,37,Male,New York,2022-07-05,107,Dress,Clothing,Brand B,65.0,1,65.0,Online
2875,2023-08-20,2439,57,Female,Los Angeles,2022-08-13,115,Blazer,Outerwear,Brand A,130.0,1,130.0,In-Store
4221,2023-08-21,2650,21,Female,Houston,2021-01-20,120,Cap,Accessories,Brand E,15.0,2,30.0,Online
442,2023-08-21,2083,41,Male,New York,2022-12-17,114,Parka,Outerwear,Brand B,150.0,1,150.0,In-Store
3069,2023-08-21,2473,18,Male,San Diego,2022-05-13,120,Cap,Accessories,Brand E,15.0,1,15.0,Online
1350,2023-08-22,2227,50,Male,Miami,2023-05-11,102,Jeans,Clothing,Brand B,75.0,1,75.0,Online
1866,2023-08-22,2298,20,Male,Chicago,2021-07-27,108,Hoodie,Clothing,Brand C,55.0,2,110.0,Online
4018,2023-08-22,2616,54,Male,Houston,2021-09-04,101,T-shirt,Clothing,Brand A,25.0,1,25.0,In-Store
112,2023-08-22,2027,31,Male,Phoenix,2021-06-20,108,Hoodie,Clothing,Brand C,55.0,1,55.0,Online
3600,2023-08-22,2553,22,Male,Chicago,2022-08-23,116,Belt,Accessories,Brand A,20.0,1,20.0,Online
999,2023-08-22,2173,37,Female,Chicago,2021-09-15,113,Coat,Outerwear,Brand D,180.0,1,180.0,Online
4123,2023-08-22,2633,47,Male,San Diego,2023-03-26,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
2635,2023-08-23,2407,21,Male,San Antonio,2023-03-15,119,Sunglasses,Accessories,Brand C,45.0,1,45.0,Online
4962,2023-08-23,2750,20,Female,Los Angeles,2021-07-20,109,Shorts,Clothing,Brand E,30.0,1,30.0,Online
49,2023-08-23,2018,49,Male,Houston,2022-07-21,109,Shorts,Clothing,Brand E,30.0,1,30.0,In-Store
3827,2023-08-23,2587,46,Female,Philadelphia,2021-05-03,106,Shirt,Clothing,Brand A,40.0,1,40.0,In-Store
345,2023-08-23,2070,24,Male,San Antonio,2023-01-13,111,Sandals,Footwear,Brand E,35.0,2,70.0,Online
5089,2023-08-23,2769,38,Female,Houston,2023-06-26,109,Shorts,Clothing,Brand E,30.0,1,30.0,In-Store
1080,2023-08-24,2183,47,Female,Los Angeles,2021-12-06,106,Shirt,Clothing,Brand A,40.0,1,40.0,In-Store
2214,2023-08-24,2348,30,Male,Miami,2022-02-02,111,Sandals,Footwear,Brand E,35.0,1,35.0,Online
5165,2023-08-24,2783,20,Female,Miami,2021-05-24,116,Belt,Accessories,Brand A,20.0,1,20.0,In-Store
4124,2023-08-24,2633,47,Male,San Diego,2023-03-26,102,Jeans,Clothing,Brand B,75.0,1,75.0,In-Store
5104,2023-08-24,2771,50,Female,Phoenix,2022-12-26,110,Boots,Footwear,Brand D,110.0,1,110.0,Online
3725,2023-08-25,2570,39,Female,Philadelphia,2023-06-15,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
4363,2023-08-25,2670,24,Male,Miami,2021-09-15,106,Shirt,Clothing,Brand A,40.0,3,120.0,Online
3359,2023-08-25,2522,18,Female,San Diego,2023-06-29,119,Sunglasses,Accessories,Brand C,45.0,2,90.0,Online
4044,2023-08-25,2620,23,Female,Los Angeles,2023-08-14,112,Running Shoes,Footwear,Brand C,85.0,1,85.0,Online
371,2023-08-25,2072,20,Female,Chicago,2022-02-12,108,Hoodie,Clothing,Brand C,55.0,1,55.0,Online
1898,2023-08-25,2303,24,Male,Los Angeles,2021-09-22,107,Dress,Clothing,Brand B,65.0,1,65.0,Online
2955,2023-08-25,2451,43,Female,San Diego,2022-11-12,114,Parka,Outerwear,Brand B,150.0,1,150.0,Online
1730,2023-08-26,2286,43,Female,Phoenix,2022-03-11,113,Coat,Outerwear,Brand D,180.0,1,180.0,Online
4001,2023-08-26,2615,20,Male,New York,2023-05-06,109,Shorts,Clothing,Brand E,30.0,1,30.0,Online
1680,2023-08-26,2278,37,Male,Philadelphia,2022-01-26,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
4694,2023-08-26,2720,20,Female,Miami,2023-08-06,116,Belt,Accessories,Brand A,20.0,1,20.0,In-Store
3981,2023-08-26,2611,41,Male,Houston,2023-05-26,115,Blazer,Outerwear,Brand A,130.0,1,130.0,Online
4620,2023-08-26,2710,23,Male,Chicago,2023-01-12,106,Shirt,Clothing,Brand A,40.0,1,40.0,Online
1832,2023-08-26,2297,23,Female,Dallas,2021-05-17,111,Sandals,Footwear,Brand E,35.0,1,35.0,Online
4067,2023-08-26,2623,24,Male,Philadelphia,2021-12-29,115,Blazer,Outerwear,Brand A,130.0,1,130.0,Online
3951,2023-08-26,2606,38,Male,Los Angeles,2022-06-03,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
1978,2023-08-26,2315,53,Female,Dallas,2023-05-31,108,Hoodie,Clothing,Brand C,55.0,1,55.0,In-Store
4351,2023-08-27,2668,52,Female,Chicago,2023-08-06,112,Running Shoes,Footwear,Brand C,85.0,1,85.0,Online
4860,2023-08-27,2737,20,Male,Philadelphia,2023-04-17,120,Cap,Accessories,Brand E,15.0,2,30.0,Online
2112,2023-08-27,2334,51,Male,Los Angeles,2021-12-14,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
2391,2023-08-27,2370,18,Male,Dallas,2021-03-18,101,T-shirt,Clothing,Brand A,25.0,1,25.0,Online
1321,2023-08-27,2223,43,Female,Los Angeles,2022-01-08,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
1435,2023-08-27,2243,19,Female,Houston,2021-11-29,119,Sunglasses,Accessories,Brand C,45.0,1,45.0,Online
5105,2023-08-28,2771,50,Female,Phoenix,2022-12-26,114,Parka,Outerwear,Brand B,150.0,1,150.0,Online
3756,2023-08-28,2575,47,Female,Chicago,2022-10-27,119,Sunglasses,Accessories,Brand C,45.0,2,90.0,Online
830,2023-08-28,2141,38,Male,Los Angeles,2022-11-16,114,Parka,Outerwear,Brand B,150.0,1,150.0,In-Store
